toxicite,surface-chapeau,ecchymoses,attache-lamelles,taille-lamelles,forme-pied,surface-pied-sur-anneau,couleur-pied-sur-anneau,couleur-voile,type-anneau,population
toxique,fibreuse,non,libre,large,élargissant,soyeuse,beige,blanc,large,solitaire
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,rose,blanc,évasé,variée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,rose,blanc,large,solitaire
toxique,écaillée,non,libre,étroit,effilé,soyeuse,blanc,blanc,évasé,variée
comestible,fibreuse,non,libre,étroit,élargissant,lisse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
comestible,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,solitaire
toxique,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,solitaire
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,fibreuse,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
comestible,écaillée,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,brun,blanc,large,solitaire
toxique,fibreuse,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,solitaire
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
toxique,écaillée,non,libre,large,élargissant,soyeuse,beige,blanc,large,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
comestible,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
comestible,écaillée,non,libre,étroit,élargissant,fibreuse,blanc,blanc,évasé,variée
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,beige,blanc,large,solitaire
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
comestible,écaillée,non,libre,étroit,élargissant,lisse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,blanc,blanc,évasé,variée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,brun,blanc,large,solitaire
comestible,écaillée,non,libre,étroit,élargissant,lisse,blanc,blanc,fibreux,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,beige,blanc,large,variée
toxique,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,brun,blanc,large,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
comestible,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,brun,blanc,large,variée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,brun,blanc,large,solitaire
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,brun,blanc,large,variée
toxique,fibreuse,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
comestible,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,rose,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
comestible,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,rose,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,écaillée,non,libre,large,élargissant,soyeuse,brun,blanc,large,solitaire
comestible,écaillée,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
comestible,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,écaillée,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,rose,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
comestible,fibreuse,non,libre,étroit,élargissant,fibreuse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,beige,blanc,large,variée
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,beige,blanc,large,solitaire
toxique,écaillée,non,libre,large,élargissant,soyeuse,brun,blanc,large,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,écaillée,oui,libre,étroit,élargissant,lisse,blanc,blanc,pendant,clairsemée
comestible,fibreuse,non,libre,étroit,élargissant,fibreuse,blanc,blanc,évasé,variée
toxique,fibreuse,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
toxique,écaillée,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
comestible,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,solitaire
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
toxique,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,solitaire
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,écaillée,non,libre,large,élargissant,soyeuse,beige,blanc,large,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
toxique,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
comestible,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
toxique,fibreuse,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,solitaire
toxique,écaillée,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
comestible,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,écaillée,non,libre,étroit,effilé,lisse,rose,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,écaillée,non,libre,large,élargissant,soyeuse,brun,blanc,large,solitaire
comestible,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
comestible,fibreuse,non,libre,étroit,élargissant,lisse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,brun,blanc,large,solitaire
comestible,écaillée,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,écaillée,oui,libre,étroit,élargissant,lisse,blanc,blanc,pendant,clairsemée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
comestible,écaillée,non,libre,étroit,élargissant,lisse,blanc,blanc,fibreux,solitaire
comestible,écaillée,non,libre,étroit,élargissant,lisse,blanc,blanc,fibreux,variée
comestible,lisse,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,rose,blanc,évasé,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,brun,blanc,large,solitaire
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,blanc,blanc,évasé,variée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,beige,blanc,large,solitaire
toxique,écaillée,non,libre,large,élargissant,soyeuse,beige,blanc,large,solitaire
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
toxique,écaillée,non,libre,étroit,effilé,lisse,rose,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
comestible,fibreuse,non,libre,étroit,élargissant,lisse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,brun,blanc,large,variée
comestible,écaillée,non,libre,étroit,élargissant,lisse,blanc,blanc,fibreux,solitaire
toxique,fibreuse,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,rose,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
comestible,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,écaillée,non,libre,étroit,effilé,lisse,rose,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,variée
comestible,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,évasé,clairsemée
toxique,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
comestible,écaillée,non,libre,étroit,élargissant,lisse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,brun,blanc,large,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,blanc,blanc,évasé,variée
comestible,écaillée,non,libre,étroit,élargissant,lisse,blanc,blanc,fibreux,variée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,rose,blanc,évasé,variée
toxique,fibreuse,non,libre,large,élargissant,soyeuse,brun,blanc,large,variée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,rose,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,brun,blanc,large,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,dispersée
toxique,écaillée,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
comestible,écaillée,non,libre,étroit,élargissant,fibreuse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,étroit,effilé,soyeuse,blanc,blanc,évasé,variée
toxique,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,solitaire
comestible,lisse,oui,libre,large,élargissant,lisse,rouge,blanc,évasé,clairsemée
toxique,écaillée,oui,libre,large,élargissant,lisse,blanc,blanc,pendant,variée
toxique,fibreuse,non,libre,étroit,élargissant,soyeuse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,rose,blanc,large,solitaire
comestible,fibreuse,non,libre,étroit,élargissant,fibreuse,blanc,blanc,évasé,variée
comestible,fibreuse,non,libre,étroit,élargissant,fibreuse,blanc,blanc,évasé,variée
toxique,écaillée,non,libre,étroit,effilé,lisse,blanc,blanc,évasé,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
toxique,lisse,oui,libre,large,effilé,lisse,blanc,blanc,pendant,variée
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
comestible,écaillée,non,libre,étroit,élargissant,lisse,blanc,blanc,fibreux,variée
toxique,écaillée,non,libre,large,élargissant,soyeuse,beige,blanc,large,solitaire
toxique,lisse,oui,libre,large,effilé,fibreuse,blanc,blanc,pendant,dispersée
